"","ID","Fit_sep_IGT_fitted_Arew","Fit_sep_IGT_fitted_Apun","Fit_sep_IGT_fitted_K","Fit_sep_IGT_fitted_betaF","Fit_sep_IGT_fitted_betaP","Fit_sep_SIGT_v1_fitted_Arew","Fit_sep_SIGT_v1_fitted_Apun","Fit_sep_SIGT_v1_fitted_K","Fit_sep_SIGT_v1_fitted_betaF","Fit_sep_SIGT_v1_fitted_betaP","Fit_sep_SIGT_v2_fitted_Arew","Fit_sep_SIGT_v2_fitted_Apun","Fit_sep_SIGT_v2_fitted_K","Fit_sep_SIGT_v2_fitted_betaF","Fit_sep_SIGT_v2_fitted_betaP","Fit_sep_SIGT_v3_fitted_Arew","Fit_sep_SIGT_v3_fitted_Apun","Fit_sep_SIGT_v3_fitted_K","Fit_sep_SIGT_v3_fitted_betaF","Fit_sep_SIGT_v3_fitted_betaP"
"67",7069,0.262116912347005,0.0313685698232323,0.0229694384426757,1.74881395917334,2.33083698838297,0.00153585319452471,0.365156252645886,0.044585077984013,0.907883524852228,0.175046570246913,0.00155220694852133,0.322579156823391,0.0453420281693436,0.988020655836841,0.20977227558049,0.00177486370897818,0.420881463120172,0.0418944020947977,0.748106524211418,0.165152231021262
"68",7070,0.0953565760090463,0.151208020754033,0.0546878839383975,1.59651505838815,0.904760503288345,0.000908733718057552,0.384725705614294,0.0494478155662924,0.859419138129508,2.92120088918545,0.00111081803056711,0.344742825531174,0.0492928160995581,0.914710581873072,2.9067281254392,0.00128048421783407,0.422381047965023,0.0501365218746093,0.377170706228065,3.12130847408235
"69",7071,0.207177040851478,0.0661767715570548,0.0573256885473461,2.37239721746325,-0.356837916040026,0.000918654697161108,0.37144110458429,0.0374627626651166,0.881545733113274,1.94768671830341,0.000940800964956172,0.330409573174005,0.0392844439071053,0.955437565125101,1.93439647937776,0.00107268117557731,0.419398810852289,0.0309667567130034,0.727212783792758,1.9880699932574
"70",7072,0.155632827273533,0.0979804997863488,0.0477166811609559,2.31262545414097,0.688030755719998,0.00645734580921894,0.38482383348661,0.0449434637591206,1.03933460536002,0.131625717919155,0.00756423887494625,0.340172803046586,0.0456431182036334,1.13462905737709,0.197250925295194,0.00681735236601872,0.433880997432897,0.0420524921636761,0.697741350520565,0.23831081571075
"71",7073,0.215745032270625,0.0215042809677449,0.0606324673054569,1.49045955739087,0.043124777776788,0.0100861405890066,0.361100825947394,0.0452675146904649,0.825291334901673,0.434883260979165,0.012610659390896,0.309938022848746,0.0458199293570615,0.94686543305068,0.483811712220325,0.010703508840589,0.413568245196311,0.04288306699233,0.47383160621174,0.508873148521228
"72",7074,0.15382240835413,0.0357167132640436,0.0516281269573161,1.86880456997754,1.23067746959685,0.00395920710452543,0.396877504657141,0.0472409089799454,1.07579660702431,1.79410668544766,0.00453382779449145,0.36046509142699,0.047543947512106,1.14886140751218,1.84860984476267,0.00440639569842615,0.45366402139731,0.0458375741852504,0.789383688953898,1.81612285940181
"73",7075,0.0702879389494623,0.125012117685026,0.0306088634299887,1.47139050798125,2.57065401775294,0.00562633839310923,0.379987769030798,0.0436986818596632,1.31847192892193,1.30652749013957,0.00783420494802339,0.344994321430233,0.0447935857256739,1.41786019311605,1.2557770867879,0.00555838156521341,0.434185448794289,0.0395723432031767,0.895156965120031,1.50690271785807
"74",7076,0.335195090668099,0.0284258957919112,0.0611240800868493,1.4241219712485,1.59144229177433,0.00271772666261894,0.361734112273635,0.0390114864254322,0.92376803537448,2.49100507950187,0.00368247237550402,0.316327894884784,0.040878370492333,1.03206991289539,2.43367995430343,0.00284495343503681,0.413963483840041,0.0325282566453571,0.527545268449953,2.66034275481604
"75",7077,0.11382406600946,0.115816495584753,0.0801399879796045,1.76588187559749,1.17169308048652,0.00302400218665011,0.388493468168507,0.0400732033855203,0.945178899601777,2.52339148877919,0.00415891473761358,0.34953949126781,0.0417262332234129,1.02585276096353,2.47291677252677,0.00314457631063592,0.427904675579977,0.033415121965733,0.391062228187121,2.74708677796307
"76",7078,0.206888445869352,0.0357160778660322,0.0889195252575089,1.63739393656506,1.3328155780574,0.0135784468709532,0.386541284865708,0.0419732042429604,1.18167970959888,2.13168085459583,0.0152985426213012,0.346615319376888,0.0428840359803882,1.28343619111339,2.30979940781395,0.0135082138113937,0.442382768051495,0.03805081687656,0.935196407999913,2.15258741785428
"77",7079,0.0776609186367405,0.196808883854651,0.0904394096525728,0.543804764168631,1.23980391132957,0.000488715518777983,0.448444141269491,0.0486190910876008,0.943962808778478,1.10518148481128,0.000541288574299806,0.430664884983178,0.0486451190344483,0.968642981561669,1.12003969661976,0.000641809337161045,0.476620106095235,0.0508234587714666,0.446065867130799,1.29724943166952
"78",7080,0.328771316136813,0.0464126668748026,0.052086639298515,1.3819382228856,0.25884588042107,0.00262047849659898,0.400190880341487,0.0422661812201698,1.12307192568557,1.57328337107817,0.00260596547230841,0.368164914572542,0.0435727104195677,1.19647859200526,1.64115932058507,0.00298804992438974,0.458580052509127,0.0384294716711574,0.90981421582225,1.56131115425417
"79",7082,0.272002817510465,0.0413368083586858,0.046997843373915,1.70140686065444,0.679436643442278,0.00571953732546377,0.375180213462723,0.0405002405852195,1.09115489427058,1.73400265766067,0.00692216228703959,0.334317749981696,0.042078883208211,1.19240005892482,1.75528204116777,0.00559289543105366,0.427534938863191,0.0342336191783685,0.730340898902997,1.91470156987117
"80",7083,0.235914847681197,0.0281178820644296,0.0720328674061648,1.63915349392034,1.68399650759575,0.0138953692289294,0.389181016783801,0.0485693101382183,1.01517692236464,1.32078319492324,0.0148160245181251,0.343625444159252,0.0492022562883603,1.12940723566948,1.58636234607893,0.0140307723330116,0.445303697058667,0.0482309535924281,0.831815733931603,1.30348884505662
"81",7084,0.136171389236875,0.0740191999189018,0.0570921941439138,0.574930020349618,0.815171451266535,0.0012437942687279,0.416626658163589,0.038078106100097,1.434745017698,2.89304980524968,0.00145015728438369,0.388339637983322,0.0398740322561935,1.51965166387735,2.87190500334012,0.00127218405611574,0.484269053557212,0.0324593983676823,1.14548836589849,2.94436414385105
"82",7085,0.29943212535751,0.0965946728802141,0.0259682352272758,0.84479205511013,1.35914000780669,0.0233504041590055,0.385526176941367,0.0470849801218262,1.01570661269334,1.26864657791743,0.0294030843770001,0.34243402397621,0.047622739992146,1.11783333904345,1.49524062361894,0.0230587615006454,0.4368949758895,0.0460153178240259,0.788675171085207,1.27108735205143
"83",7086,0.171611054598861,0.126008848461221,0.0256984542977399,1.06915076072141,1.76348489188246,0.00493118104810935,0.396371932290324,0.0449794237142552,0.763687963248464,1.80975595173946,0.00620036424036687,0.35994337452646,0.0457653956299304,0.818221118308349,1.8233294712714,0.00567321517797854,0.43223823915897,0.0418915108894054,0.348520783811675,1.93634536995248
"84",7087,0.111112180435591,0.0401329086617901,0.0542085271310732,1.30722796833789,0.0261096003661811,0.00415510181265859,0.376317996849949,0.0443967294610179,0.948466123476963,0.338249740474455,0.00438751282572122,0.332805159560171,0.0450203095855489,1.05110084181247,0.429767528971706,0.00448197375786308,0.420488324160454,0.0416406178780906,0.810605548993509,0.280304065613838
"85",7088,0.100887886192055,0.101881801384621,0.10822538820605,1.48013353548533,2.71743852643884,0.00191097177679289,0.370421056908361,0.0470380927326647,1.09365262930394,2.06644665227527,0.00213017103913591,0.325616308304532,0.0474267925655455,1.19401784809423,2.07506139530053,0.00226127877986437,0.408371412278482,0.045878590753181,0.794296673614946,2.1271213846089
