"","ID","Arew","Apun","betaF","betaP","K"
"1",5000,0.0566581576240722,0.0320381063810689,-0.801933015135165,0.631711377284388,0.0158962871105838
"2",5001,0.0439428802470823,0.0707137497143642,4.19301047017472,0.688935904662148,0.0258254386633883
"3",5003,0.0688465378140845,0.0241743520855225,-0.0796689459255608,0.705794818548138,0.0216669588984739
"4",5007,0.0501435815296925,0.045319339323285,1.54531399334376,1.41778422806052,0.0141180200930756
"5",5009,0.0497625527073849,0.0352839888790488,1.36177657283053,0.394346735546929,0.017344732709624
"6",5012,0.105902002399251,0.0876219987030144,6.62332366421575,1.25306341555874,0.0239285559101372
"7",5014,0.0674582760393648,0.0613772843766832,3.69121006756657,0.356716556499992,0.0199220663838244
"8",5015,0.0593663670726923,0.0694359373710163,-0.665924703386605,1.68233942826991,0.0256089933420239
"9",5018,0.0677928125189159,0.0332369720159148,1.49496588883585,1.44097366730439,0.0140573298984333
"10",5019,0.0683731855679236,0.0312827885300187,-0.503824038070078,0.766730120260171,0.0169382568255094
"11",5020,0.0460590701981797,0.0403935115185399,3.1733757624805,1.06681778457841,0.0174941271726074
"12",5024,0.0630970473029846,0.053638577824271,2.03059657967056,0.697304518505229,0.0223025697746309
"13",5027,0.0713600032362078,0.0249619445491097,0.215519778346209,-0.0673466335150626,0.0229472036037141
"14",5029,0.0585687324942266,0.0329119151671783,4.62679535850282,0.187491231971464,0.0234983133706633
"15",5031,0.0534365411061135,0.0381616374490739,0.885775932561647,0.610522323247537,0.0148703345864018
"16",5033,0.0572149171123219,0.0361385776905275,2.1731024293143,0.297793000147474,0.0182301449081697
"17",5037,0.0398235116187884,0.0607558540935134,2.44047692318974,1.23863109197105,0.0160194516125047
"18",5040,0.0518059889902333,0.0369474668577867,0.748505417068572,-0.117499134298943,0.0202755410088005
"19",5043,0.0492784941735207,0.0387933831199171,2.4571422668901,-0.123054944952975,0.0211103467852709
"20",5044,0.0820693934079875,0.0282487017125408,-1.01549008420096,0.756429791267936,0.0152003335630257
"21",5046,0.0442452368011706,0.0300828536037476,0.640424232326244,0.918413551653352,0.0278525791239782
"22",5048,0.0578920323896832,0.0413317709159192,-0.411682467112848,1.13585669915275,0.0195661274562567
"23",5055,0.0760970556020081,0.0336851301602094,-1.03852293229481,0.856213186455379,0.0135553086652667
"24",5057,0.0899837316187436,0.0247047611288369,0.870341791249573,1.53172999599026,0.0119094179093639
"25",5058,0.129793035948413,0.0611692826524946,7.2732068145346,0.703383806695059,0.0260190282967706
"26",5062,0.0666424178940884,0.030769524405836,1.58959292264893,0.514510062232502,0.0165571674932867
"27",5063,0.074726173535717,0.0317580235913981,0.0209969452179464,1.18470222247825,0.0118550320853404
"28",5070,0.0674187099245497,0.0522190419961234,3.80774423769938,0.741001798701843,0.0167539277395825
"29",5071,0.0627607085212261,0.0377218980253423,-1.50733916713358,0.480897691679566,0.0166132973673161
"30",5077,0.07518568428665,0.0320321518053639,-1.41376406037471,0.104631296734372,0.0216168747055009
"31",5079,0.0611326976159523,0.0295110679493971,-1.26875921715556,0.814987736018851,0.0190158206367294
"32",5082,0.0553202277283604,0.0431410333492126,0.119922575346615,1.22321889414048,0.0186081953475183
"33",5085,0.0658925632494306,0.0226286067107914,1.05368115450479,0.798806685203447,0.01958039720874
"34",5090,0.0609093395410986,0.0383275574942426,1.93889543263207,1.00110668427906,0.0194551029839212
"35",5091,0.0632597239764184,0.028619602580471,0.000867415444613027,0.501568067683786,0.0154035382924845
"36",5093,0.0781754050529565,0.0176901374520261,-1.09278179412317,0.70882714316934,0.0485777484761896
"37",5102,0.0781710895466883,0.0285746392307782,1.1456104330107,1.72317546665768,0.010170962731236
"38",5103,0.0766095614136144,0.024087680662446,2.2479050837887,0.836056045670839,0.0141712701227541
"39",5105,0.0785899854768485,0.0279962058385042,-0.383235343554438,1.49261104634235,0.0106571234794322
"40",5110,0.0439456780599229,0.0497918430000934,-1.23673137270046,0.972450495467008,0.0156599923191738
"41",5116,0.0627641776859478,0.0292204590979511,1.49353258484925,0.89913685966377,0.016532009173997
"42",5121,0.0484469497638479,0.0360493980030034,4.10759049343882,0.533374417571563,0.0216104835158514
"43",5126,0.0526047284290998,0.0713998554371516,0.995079270647082,1.38564291945736,0.0153039719391036
"44",5128,0.0621414960283631,0.0256236468680225,1.86801158548669,0.234604830574119,0.0205299474412105
"45",5132,0.080967787565274,0.096775012802398,6.34537011215212,1.23804649750893,0.0374516966129392
"46",5137,0.0548450138380164,0.0490054455068618,0.195061892239566,0.677122049618637,0.0128259829421581
"47",5138,0.0521476315225039,0.0447000192475154,2.31380910205512,0.489022430036587,0.0198939511023316
"48",5140,0.054464083015206,0.0307763535262059,-0.510658946896978,0.547943316730284,0.0178310668840267
"49",5141,0.0430308280143219,0.0550665976557641,0.470526593453986,1.09504314610223,0.0194520508260497
"50",5146,0.0905764302193898,0.0997234814855428,2.32797371539333,1.94737808890463,0.0404413964968964
"51",5148,0.108828623976914,0.0724137339736439,9.83126244602636,1.02770613863508,0.026002631517748
"52",5149,0.0821017299880163,0.0334284537828733,2.1476228694015,1.07949597477164,0.0180259746009772
"53",5150,0.0441405932444888,0.0434840542239988,2.07580283049901,0.448770931356827,0.0214186094784245
"54",5151,0.0843079953304599,0.0267760757958048,4.47401709605866,1.29375550287841,0.0139625427337767
"55",5152,0.0791694937171242,0.025304817373908,0.779724203580465,1.56768672747257,0.0159375079571709
"56",5156,0.0514609860674902,0.0285809416461162,0.26976554409211,0.568043651448815,0.034473231475209
"57",5158,0.0404655038172651,0.0538784827890452,0.955015680988841,0.110737505898659,0.0213228426916381
"58",5161,0.0669770323457995,0.0271971376167468,0.721504359014889,0.91663421292627,0.0149150698512465
"59",5168,0.0636925296299342,0.045117749184099,-0.75658425011457,1.34243916539614,0.0165824699147909
"60",5175,0.0553153181643022,0.0266496046409754,-0.994796309588661,0.795445914823891,0.0146186807959888
"61",5177,0.0726756589809115,0.0459878879476004,-0.0940932244032052,1.56324036835547,0.0121268072932298
"62",5179,0.0882656842939147,0.021293702064473,6.04660871297857,1.25274163153961,0.027584119779973
