"","ID","Arew","Apun","betaF","betaP","K"
"1",5002,0.0241705469313774,0.0875523659371057,-0.216289508572852,1.22487848041568,0.0528598690499172
"2",5004,0.0360379167281689,0.0509793478497516,-2.59362215414044,1.37023078468045,0.021481262605183
"3",5015,0.0453917538586543,0.0237178198612431,-0.313586525960361,1.71027631948678,0.0310859402057941
"4",5016,0.0158958880321431,0.0693911577440115,7.06938912394489,2.6732304259976,0.0303138298425013
"5",5020,0.0561747044776332,0.0266952598816505,1.4708331503468,1.59560426655786,0.0338720193410135
"6",5033,0.0451270774081887,0.0275306937058415,0.934074164404134,0.684107047452293,0.0293803743390735
"7",5039,0.0261159911326632,0.0284997055489247,2.3537785157213,1.14927890297183,0.0462218222654336
"8",5040,0.04129449246465,0.0561332369568199,1.10383921389572,0.2728208728811,0.0372390948448448
"9",5042,0.035620756352737,0.0242697108878839,0.532711056262476,0.178313316867751,0.0423868368171576
"10",5061,0.0825308035607232,0.0214876267811069,-0.205798415919032,1.2754666171462,0.0254039795500605
"11",5064,0.0402163498477576,0.0269037640199976,-1.24879082250302,0.82602555082811,0.0269278167901189
"12",5066,0.0531054509612226,0.0454946369801185,10.78683540115,1.9825701937825,0.0329916240590007
"13",5070,0.0627437305125032,0.0945050518627406,2.17211978245006,1.2863749875451,0.0233623683056549
"14",5080,0.0867684763192885,0.0236362876425397,3.17495944929614,1.83119965462073,0.0302633067399325
"15",5083,0.0530885617986472,0.0135520903701461,1.85381212721451,0.211283673810436,0.0393181648367499
"16",5093,0.0330666637133766,0.0367979284402093,-2.809746529608,0.628246721181628,0.0390624516998369
"17",5096,0.0143655408624336,0.117230809820422,4.94705007920994,1.41639865821391,0.0895353656421605
"18",5101,0.0642074974555591,0.0246849864092946,-0.758097066242185,2.34353556749856,0.0313335505331486
"19",5104,0.0310862048624,0.0480487895115109,0.75625981940772,1.24200391189857,0.0352927449334515
"20",5105,0.0441899556388953,0.0416140123193253,1.84751416293317,1.19979500570521,0.0215866144725474
"21",5110,0.0680296146165433,0.0280024118948557,-0.416218575042749,3.32580001200943,0.107891458717586
"22",5116,0.0212089153466386,0.139010971573341,-1.88570664793275,1.99068817927621,0.0585534677178962
"23",5117,0.0622498419844743,0.0171585571994108,0.0997332494104301,0.803718451793078,0.0378631452688294
"24",5128,0.0558341823865735,0.0202862542751092,1.11236095282834,0.592456561464137,0.0311778482957161
"25",5132,0.0377340765508456,0.0646764409126831,7.09762819917852,3.03844504962786,0.0575988535069239
"26",5138,0.0938437931096453,0.0510075962798366,11.6625766333717,1.76194318749155,0.0492986198237116
"27",5140,0.0513346323461873,0.0203306577719249,0.137364108156763,0.995569843010524,0.0269638098298454
"28",5146,0.0352410343903226,0.0557426877773844,-1.07717200481316,1.34053039987815,0.0241599001861582
"29",5151,0.0436843975553632,0.0260975212246825,0.00474008932889938,1.51426328382289,0.0371248369311531
"30",5152,0.0631785804834123,0.0176230501044075,6.8808161139538,1.06346541386732,0.0389925143630056
"31",5165,0.0330950985821104,0.0595338914980672,6.3625187048772,2.04760452453348,0.044160439871025
"32",5175,0.0370635517801659,0.0690630166079355,-0.174381277587106,1.46037864181768,0.0222758775604199
"33",5179,0.050895007740743,0.0813660582901109,5.85040418311345,2.83326251811739,0.0559899338990875
"34",5180,0.0573984413411705,0.0816732416960965,7.63765719278802,1.79418346569901,0.02641644498823
"35",5186,0.0314072451503777,0.0331194562680768,3.25381242762133,0.955386525267626,0.0527683612438886
"36",5198,0.0338696834933048,0.0301071488538886,5.26391018461663,1.73516593608003,0.0501525671698376
"37",5199,0.0338000932296299,0.036987415228965,4.80878268077644,0.701421916801873,0.0294241521952083
"38",5209,0.051798832763055,0.022746788551204,0.40373295047955,0.586290684708381,0.0428211943041801
"39",5228,0.0423104767692227,0.0389932001443015,-1.64005170109581,0.149898528964377,0.041086227169552
"40",5265,0.0426932169658221,0.0354584740310593,5.42490787427245,1.44885160914631,0.0477253526899833
"41",5001,0.0253223172385523,0.071630474197224,4.69879841553112,0.16864229443445,0.0467984874363869
"42",5007,0.0411328502184223,0.0260704929529729,-0.852887649910829,0.969977321576253,0.0324111421978938
"43",5009,0.0551116134771062,0.024879164301609,-1.23750124415307,0.549932266101856,0.0816291621279144
"44",5012,0.0542542577174624,0.0807612236458817,9.6543479180784,2.19985800032589,0.0353117136987419
"45",5014,0.0654328135403743,0.158686242430802,4.99433080009203,2.01636284251962,0.0449414096829227
"46",5019,0.0404831665100689,0.0280326001132402,-0.492451936564193,1.11451342634174,0.0370007490573864
"47",5021,0.0491305576150711,0.026419932669938,3.07304800695927,0.984938343724896,0.0268118989202566
"48",5023,0.0472542967923861,0.0303897177693041,-1.90868495392595,0.539341303906884,0.0306645603952501
"49",5024,0.0557343907987871,0.0220280496851928,2.03561268874251,1.68329580161404,0.0327318257945651
