"","ID","Arew","Apun","betaF","betaP","K"
"1",5001,0.0449492895525582,0.0781437197477422,7.79447316129816,1.105336761339,0.0563461078985157
"2",5014,0.029118091647858,0.0905934586838156,-1.40247663102668,0.852368351180262,0.0640468591855124
"3",5021,0.061904610998699,0.034011434270464,9.08215661952606,1.58808629018739,0.045863954988898
"4",5024,0.0382000868286525,0.0234316162905949,0.0386300183930192,1.71777344482549,0.0569282304266831
"5",5028,0.0583985510165646,0.0311253559238419,0.642215409880478,3.3258668060062,0.0488531061828654
"6",5029,0.0366469526848465,0.0431292353377536,1.42359084448209,0.284404642996737,0.0529548727680392
"7",5033,0.0420677691792555,0.0376827752127046,7.73025068733903,0.687214917034265,0.0514628274133939
"8",5039,0.0558419155537969,0.019068633475668,-1.4350222706098,1.08977207201341,0.0516059850496849
"9",5043,0.0795635708513987,0.0156306292383139,-8.3710727639426,0.460366125570199,0.0526242659156336
"10",5055,0.0366537413161707,0.0341463737832857,0.36105502312713,1.95725212626313,0.0438924145058577
"11",5061,0.0490174649656099,0.0197160007230597,-0.413236725509433,0.525645755157848,0.0579008543231283
"12",5062,0.0477094968110959,0.0179958204649233,-0.869386415808465,2.02874278948719,0.0539320113703316
"13",5090,0.0773009637423041,0.035623633023121,5.47637992512771,2.20509356453388,0.051968285820184
"14",5094,0.0347829628305391,0.0613251200778311,-2.75621244458562,1.20644688161871,0.0447491258123916
"15",5007,0.047545687253908,0.0249440346035491,-1.05271463274173,-0.607732965383941,0.05403666870938
"16",5009,0.0467107065805247,0.0177301905946974,-0.47322341143929,1.0053948536959,0.0572408572494626
"17",5012,0.0487527186922457,0.0567263221268262,10.6898346693782,2.38990242207259,0.0518163898148263
"18",5015,0.0793862675859181,0.0353876603851554,2.58675200323591,3.15837840430659,0.0461470926779574
"19",5016,0.0494564424503521,0.11876460677032,6.76260736243484,3.50641038354111,0.0691763207081228
"20",5019,0.0361201934527284,0.0355942843711324,-2.27956029018003,1.3499082538527,0.0795889670507606
"21",5020,0.0489783702171087,0.0184598793821796,5.09443785876189,2.0225822595989,0.0405826496818787
"22",5023,0.054939335262057,0.0172937314080286,2.8271119938807,0.33725983168415,0.0503413498816006
"23",5027,0.113866915477365,0.133983151562953,9.04238315271465,2.4570008420074,0.0519114190831436
"24",5040,0.0573483753846496,0.016987546201464,-2.84204105779842,1.26812742387728,0.0531670105419007
"25",5042,0.0705161290421224,0.014755855056929,-3.75122636504834,1.50229655355215,0.0555676010420146
"26",5051,0.0438994753739664,0.0778113712378485,-0.727611711970227,2.85625293204363,0.0421089476315863
"27",5056,0.0167859140802338,0.0775933251087265,-6.65309699350197,-0.176920620904717,0.0532908764776309
"28",5060,0.0288050075078102,0.0500547036156897,-2.84650067387757,1.58051242315565,0.0484242729689717
"29",5063,0.0419366539560143,0.0194772319783977,2.13054190175705,1.09897121414428,0.0539352381035542
"30",5082,0.0248321001463835,0.048916262658464,6.49953595135595,0.854077407188721,0.0661219246685237
"31",5098,0.0725736259014431,0.0849634434526225,12.7356568745809,2.41385250994298,0.0471939725989663
"32",5103,0.0259479235621436,0.0611016025932006,7.3582167854974,3.01201584426303,0.0505598061070482
"33",5115,0.0498911041770828,0.0217903814289588,7.67005941096192,1.06388138277216,0.0538660506117383
"34",5118,0.0488675717158415,0.0287561256602356,3.64965480077214,0.480452372027181,0.0483819245665473
"35",5121,0.0568572524892763,0.0515995434885845,2.00606742214356,0.818447630906182,0.0498945591374306
"36",5123,0.109594677466648,0.163686742753348,5.36091917570187,2.52152419597964,0.0508779059864668
"37",5124,0.0293215768111406,0.108055202927244,-3.21195878174739,1.96814065624102,0.0446855610592932
"38",5125,0.0446561183692731,0.0354787772549315,-2.97324196817939,1.58734700440127,0.0460697006379168
"39",5127,0.0428353082281175,0.0715544300446464,10.3194402776522,2.39593082026309,0.0548560455082132
"40",5137,0.0356925834555128,0.0332735889365599,-2.79791392582654,0.818895591038537,0.0475761419410849
"41",5139,0.0675092490386727,0.0224812125305548,-3.95480001901325,2.44011942596084,0.0467999856036428
"42",5146,0.0102235270407357,0.0445840697546252,10.6451961032179,2.5081297353045,0.0436687220520543
"43",5148,0.0323095739776283,0.250080877584732,1.68817913532554,2.81874656557413,0.0518672282714956
"44",5150,0.0400485668812801,0.0328085018796776,6.3146384283215,0.425335634352238,0.0504668831195557
"45",5160,0.0452660826299555,0.0388824936653535,8.44604745708542,2.70563830474691,0.0462608812451339
"46",5164,0.0445101961982075,0.0404211247066388,3.74117452956201,0.946089837514478,0.0508840714367238
"47",5165,0.0340308333757719,0.0274591329126772,5.17494191055246,1.33167576788925,0.0490575680197073
"48",5179,0.0691897965137708,0.0982959877898841,12.7778432745946,3.69098995567753,0.0537712033468261
"49",5198,0.027705581783881,0.062219899212367,1.22351916927013,1.50105995137153,0.0456720541587284
"50",5199,0.0428849776578339,0.0548489062317231,3.68775976456086,0.150541946542543,0.0572673562902345
"51",5209,0.0485168903273561,0.041964147258972,-1.7101977915223,0.314787320110875,0.0506514328369372
"52",5213,0.0582642840913389,0.0343364082704194,12.6603263794489,1.51982783326325,0.0514563327534243
"53",5215,0.0308969326640612,0.0542897706239559,-1.4043316632339,0.315804078266953,0.0497135442219954
"54",5218,0.0418469822003657,0.239337790090146,1.61253342339515,1.02190014670799,0.0516851922570351
"55",5226,0.0486279323819608,0.0461797397493281,-1.47854430518466,1.69368695821483,0.0519702623931752
"56",5229,0.047179450234172,0.0247347886366431,10.1723455465434,1.82822179908441,0.046067407153704
