"","ID","Arew","Apun","betaF","betaP","K"
"83",5066,0.0663223222918024,0.0549815020518519,2.28286872364638,2.18425475673798,0.0385383428980045
"84",5070,0.0554982323014807,0.0648524732670317,0.90594853473272,1.43605201762301,0.0242021517330447
"85",5071,0.0558463110811779,0.0393989465243522,-1.0332976159576,0.100525893435373,0.0421455467734883
"86",5078,0.0432644280470403,0.0588185398260055,-2.54665639994146,2.05788063630109,0.0218646593481659
"87",5079,0.0504063831862138,0.0353303399869779,2.80006300832359,0.452020712856151,0.0363345845184008
"88",5082,0.0599526559098092,0.0941346994098929,4.30651831300753,1.61087685531051,0.0258410168860604
"89",5083,0.0454090962138751,0.0421879277434936,2.45826751869191,0.609553264572816,0.0332125692001414
"90",5093,0.0460338284285884,0.0418675331286888,-0.688631489704656,1.64588928000019,0.0789263618421058
"91",5098,0.0566303046432282,0.0534758859293994,9.37862272177783,2.14480903211879,0.0429876317122239
"92",5100,0.0499921709187096,0.0353337735626476,2.56734130432544,0.123436714432572,0.0395324837301384
"93",5101,0.079541387626268,0.0269952799477598,1.83782366784014,1.74535236799662,0.0242127979310544
"94",5103,0.0590359781586742,0.0330330850602949,-2.09107446001741,0.278417212523799,0.0367398653067445
"95",5104,0.0568635033567026,0.035481381612058,-1.08931360069966,1.58031033178555,0.0283792791065141
"96",5110,0.0535194454125988,0.0487419798740698,2.88615503935497,1.70847193628515,0.0318113897703377
"97",5112,0.0483491927437186,0.0817111140869125,-2.57903202509577,0.919454939595971,0.0555279292827151
"98",5114,0.050435407448352,0.0343500459225591,-1.38327313730371,0.36292619822008,0.0403886139808127
"99",5123,0.0575278306066314,0.175576284448479,2.69413759180839,2.76248011266968,0.053316397970412
"100",5127,0.0992632862015847,0.0771248389588677,5.92980294679573,1.11358441313109,0.0316267076341485
"101",5128,0.0591614869452221,0.0203654826536745,1.22802051874586,0.735744434248727,0.0306187417883041
"102",5141,0.0554589366854535,0.0389511299182394,-0.135211897025339,0.410258945930312,0.0342132635919142
"103",5148,0.0414535698282415,0.242826384692734,-4.55353315783473,2.07327760990284,0.0310004536429295
"104",5152,0.0644620599542713,0.0188074407239064,4.41961961758559,1.39322966202403,0.030301842647786
"105",5154,0.113482802541535,0.0817118382165197,8.68933842720095,1.93110170889292,0.0374909570608434
"106",5156,0.0527042858783624,0.0442563748056638,-2.32935594934801,0.705958211916191,0.0326834829363287
"107",5160,0.034519177342981,0.120541962114758,-1.4647479771243,1.83849167919667,0.0332425591307374
"108",5168,0.0651800033729071,0.0300338092908593,-2.03344680794192,1.68109091111004,0.0235718588660634
"109",5175,0.0540394163461574,0.0208584776250837,0.276101071929528,1.22692716401327,0.0364741469203914
"110",5180,0.0432177832597537,0.117211269769237,-1.11218214946385,2.35035859897471,0.0316299716655044
"111",5183,0.0538081757653807,0.032892241154882,3.1473060952623,1.14652567968297,0.0345794491390289
"112",5184,0.0575477377234524,0.037768941388638,1.8008118825725,2.30160488693998,0.0597271773726357
"113",5187,0.0552435833672296,0.0585395363070838,3.3020658919676,1.87500939624061,0.0279088618118087
"114",5193,0.0454896042147513,0.0460999535760772,0.967087112930074,2.03140788629566,0.0299845893473461
"115",5198,0.0613863736727351,0.0257151359808689,2.75279511660334,0.0128914454343575,0.0409310020844765
"116",5200,0.043567084940696,0.0678444885444513,0.964730340446404,0.988572289026132,0.0235338761258921
"117",5202,0.0630964055991167,0.0989449691622564,8.4743075688653,1.74998089318416,0.0342710742876565
"118",5204,0.0763920451647762,0.0454868329886997,10.1623539438613,1.62388929457702,0.0376941706538481
"119",5209,0.0458448192923834,0.0586668218994192,0.48073270914053,0.478363967145088,0.0354202589076842
"120",5212,0.0585375756772146,0.0787822199933379,-1.60295924540973,0.587603778846035,0.039879511012321
"121",5213,0.0581612236921884,0.0327911280583058,6.07096550832723,2.04617989692976,0.026096418236701
"122",5218,0.0423611513620475,0.0443078481854047,0.5533382654888,0.466814134627783,0.0524789465671116
"123",5222,0.0558183498175463,0.0355419397085299,2.33770994056673,1.76373046443694,0.0404765412069102
"124",5232,0.0544866565292677,0.0247477671384571,2.21177804209267,1.25503191094692,0.0480118587659708
"125",5240,0.0643067675488039,0.0394024734280286,-0.257475183188365,2.47807131874337,0.0280207252736972
"126",5242,0.0477724375222278,0.0791606607515139,4.48641578857566,0.820620017145151,0.0333142252635618
"127",5249,0.0431986919311836,0.075346273356937,-0.54248507838363,1.40476053521037,0.0255560139647027
"128",5253,0.0623542245379273,0.023518099929466,2.53191483631229,1.03020819057346,0.0441426755503824
"129",5271,0.0572728366130123,0.0214373151134316,2.40577611983015,1.81880662891586,0.0337033061687296
"130",5272,0.0507140259024692,0.0320465871243339,-0.938510816236099,1.17570247770406,0.0256829080667136
"131",5277,0.056124840237552,0.31402078061933,0.459632323584668,2.04693540419856,0.0498524226876831
"132",5279,0.0479088965838885,0.0476361205626457,1.40277933763746,1.62093415840618,0.0323200322357136
"133",5282,0.0701630348634075,0.0886823977663455,5.96832537228252,1.89499152357094,0.0465642844221973
"134",5295,0.049318978085623,0.0561003290728138,-0.965131354574232,1.97928269144785,0.0285062541486845
"135",5296,0.0442703940551157,0.0451254678790718,4.96269558693462,1.11205525252841,0.0421203727545886
"136",5298,0.048283614176429,0.0343748180879824,-2.06425138009384,1.90755042308452,0.0388956486549925
"137",5300,0.0343340525542759,0.0699743546579073,1.9448351625747,0.5532290573081,0.065629644172561
"138",5306,0.0642458730448561,0.0267115099281117,0.690840621809164,2.15704499686039,0.0252796157973136
"139",5307,0.0632609992831076,0.0133788821545371,4.34022302258266,1.69180704659309,0.0337319466988582
"140",5322,0.0386983645369887,0.0366829611303686,7.20145542398449,1.64818429407431,0.0610899925756594
"141",5347,0.0455831839318207,0.0536695893695238,8.74001440123599,1.48470551158392,0.0509635848872031
