"","ID","Arew","Apun","betaF","betaP","K"
"1",5000,0.0700306381981444,0.0488300866234205,-1.4031131142921,1.61491199718178,0.0165144661953713
"2",5010,0.0841444537054135,0.0341464559768911,-1.6092511019845,0.972880209458545,0.0274807111610087
"3",5014,0.113330474017987,0.137377548312116,6.51142925839844,1.18619465116669,0.0451753341418964
"4",5015,0.160201326356711,0.0371366733540286,0.600525022112842,2.06501101110535,0.0201926715967982
"5",5016,0.0978711740505835,0.0337444397705119,1.21368075491476,0.9766914572803,0.0305369984358989
"6",5018,0.0932777126333817,0.0414724303385501,-0.33100650424974,1.23264208819241,0.0185619960974209
"7",5019,0.0475975574487584,0.0632932456796483,0.601835297186397,1.49925894506625,0.0793318569426115
"8",5021,0.083705506249741,0.0458788355218594,-2.01798813172538,0.416887122100136,0.0234531971395399
"9",5024,0.200603951206767,0.101015488042102,3.79796800163864,0.760320337595007,0.0329494805807936
"10",5027,0.107300482265999,0.0385400102365745,-0.97361324616432,0.473781522828893,0.0211989035341385
"11",5029,0.0513265343881066,0.044608503345849,0.725825492433608,0.119825179691093,0.0379006754200578
"12",5030,0.0773200583612505,0.0461052971972409,-2.93099739647179,0.915817154215695,0.0271668420003327
"13",5033,0.128236155510854,0.0329505708382206,-1.30021058384322,1.68765521720305,0.0136328286666223
"14",5042,0.0660712805291066,0.0530681050943659,2.02563850336819,0.636666964048818,0.0315936500558417
"15",5043,0.0528695918242843,0.0471169258386978,1.20483820452715,0.321641784042374,0.0283570782763513
"16",5045,0.0350108455028461,0.10955337922234,2.47066577008199,0.901074929983968,0.0142147611945629
"17",5055,0.0932535372112095,0.0327058499438014,-1.36455932540109,1.06376239007325,0.0222475001256013
"18",5061,0.0996347577865669,0.0599125002348213,-1.34707058313363,0.651864250687833,0.0328108862411215
"19",5062,0.0763247717282646,0.0332706913846773,-0.376371061471289,0.965773680073156,0.0266046389398513
"20",5063,0.0881387935515199,0.0432713186915452,1.16101326738742,0.0890521111469661,0.033185211165819
"21",5065,0.0831521791817399,0.0371144246810214,-0.574359626000507,0.65737777729045,0.0418609544414332
"22",5066,0.121013050632239,0.0384042563016149,0.701953262612997,1.63981077467062,0.0180366761829558
"23",5070,0.094469070872948,0.0992836618493265,4.23595567544718,1.31719773893098,0.0232389955653852
